enquiry_id,created_at,source,channel,caller_ref,became_patient
E00876,2026-05-19 13:18,Web form,Paid search,,Y
E02875,2026-05-19 13:30,Phone,Paid search,P01505,N
E00928,2026-05-19 13:32,Web form,Paid social,,N
E02876,2026-05-19 13:57,Phone,Organic,P01411,N
E00945,2026-05-19 14:20,Web form,Paid social,,N
E02877,2026-05-19 14:31,Phone,Organic,P00458,Y
E00990,2026-05-19 14:49,Web form,Directories,,N
E00781,2026-05-19 15:22,Web form,Paid search,,N
E00861,2026-05-19 15:44,Web form,Paid search,,N
E01483,2026-05-19 15:55,Web form,Organic,,N
E02878,2026-05-19 16:25,Phone,Paid social,P03847,N
E00899,2026-05-19 16:39,Web form,Paid social,,N
E00977,2026-05-19 16:44,Web form,Directories,,Y
E01482,2026-05-19 17:05,Web form,Organic,,Y
E00881,2026-05-19 20:08,Web form,Paid search,,N
E00871,2026-05-19 21:46,Web form,Paid search,,Y
E00863,2026-05-20 08:11,Web form,Paid search,,N
E02879,2026-05-20 08:16,Phone,Paid search,P00136,N
E00971,2026-05-20 08:21,Web form,Directories,,N
E02880,2026-05-20 08:32,Phone,Directories,P03854,N
E00987,2026-05-20 08:35,Web form,Directories,,N
E02881,2026-05-20 08:39,Phone,Organic,P03160,N
E02882,2026-05-20 09:22,Phone,Directories,P01915,N
E02883,2026-05-20 09:35,Phone,Directories,P01711,N
E02884,2026-05-20 09:43,Phone,Directories,P03928,N
E02885,2026-05-20 09:43,Phone,Paid search,P03730,N
E02886,2026-05-20 09:52,Phone,Organic,P00237,Y
E00758,2026-05-20 10:02,Web form,Paid search,,N
E01484,2026-05-20 10:17,Web form,Organic,,Y
E02887,2026-05-20 10:26,Phone,Paid social,P04038,N
E02888,2026-05-20 10:29,Phone,Paid search,P00673,Y
E02889,2026-05-20 10:52,Phone,Paid social,P02012,Y
E00790,2026-05-20 11:18,Web form,Paid search,,Y
E02890,2026-05-20 11:33,Phone,Paid social,P03290,N
E01485,2026-05-20 12:48,Web form,Organic,,N
E00905,2026-05-20 12:51,Web form,Paid social,,Y
E00963,2026-05-20 12:53,Web form,Directories,,N
E02891,2026-05-20 12:57,Phone,Directories,P04171,Y
E02892,2026-05-20 13:34,Phone,Directories,P01337,Y
E02893,2026-05-20 13:52,Phone,Organic,P01033,Y
E02894,2026-05-20 14:24,Phone,Paid social,P03712,N
E02895,2026-05-20 14:31,Phone,Paid search,P00588,Y
E02896,2026-05-20 14:54,Phone,Paid social,P00663,N
E02897,2026-05-20 15:06,Phone,Paid search,P03907,N
E02898,2026-05-20 15:36,Phone,Paid social,P01587,N
E02899,2026-05-20 16:07,Phone,Organic,P01286,Y
E02900,2026-05-20 16:31,Phone,Organic,P01160,Y
E00872,2026-05-20 16:47,Web form,Paid search,,N
E00903,2026-05-20 17:27,Web form,Paid social,,N
E00953,2026-05-20 18:54,Web form,Paid social,,N
E00780,2026-05-20 20:20,Web form,Paid search,,Y
E00798,2026-05-20 20:25,Web form,Paid search,,N
E02901,2026-05-21 08:15,Phone,Organic,P02552,N
E02902,2026-05-21 08:17,Phone,Organic,P00963,Y
E02903,2026-05-21 08:40,Phone,Paid social,P04024,N
E02904,2026-05-21 08:42,Phone,Organic,P01533,N
E02905,2026-05-21 08:58,Phone,Paid search,P00822,N
E00770,2026-05-21 08:59,Web form,Paid search,,Y
E02906,2026-05-21 09:16,Phone,Organic,P01649,N
E02907,2026-05-21 09:44,Phone,Organic,P03403,Y
E02908,2026-05-21 10:09,Phone,Paid search,P03831,N
E00824,2026-05-21 10:26,Web form,Paid search,,N
E02909,2026-05-21 10:27,Phone,Paid search,P02957,N
E02910,2026-05-21 11:12,Phone,Directories,P03147,N
E02911,2026-05-21 12:09,Phone,Organic,P01911,Y
E02912,2026-05-21 12:24,Phone,Directories,P00962,Y
E02913,2026-05-21 12:59,Phone,Paid search,P00213,N
E00939,2026-05-21 13:57,Web form,Paid social,,N
E01486,2026-05-21 15:33,Web form,Organic,,N
E02914,2026-05-21 15:33,Phone,Organic,P03820,N
E02915,2026-05-21 16:59,Phone,Paid search,P03096,Y
E00782,2026-05-21 17:02,Web form,Paid search,,N
E00759,2026-05-21 17:50,Web form,Paid search,,Y
E00857,2026-05-21 18:10,Web form,Paid search,,Y
E01487,2026-05-21 19:47,Web form,Organic,,N
E00795,2026-05-21 19:55,Web form,Paid search,,N
E02916,2026-05-22 08:18,Phone,Organic,P00348,N
E01488,2026-05-22 08:20,Web form,Organic,,Y
E02917,2026-05-22 08:29,Phone,Directories,P02349,Y
E02918,2026-05-22 09:07,Phone,Organic,P00829,N
E00787,2026-05-22 09:29,Web form,Paid search,,N
E02919,2026-05-22 10:31,Phone,Organic,P01797,N
E02920,2026-05-22 11:11,Phone,Organic,P01855,Y
E00986,2026-05-22 11:54,Web form,Directories,,N
E02921,2026-05-22 12:31,Phone,Paid social,P03099,N
E00888,2026-05-22 12:58,Web form,Paid search,,N
E02922,2026-05-22 13:01,Phone,Organic,P01434,N
E02923,2026-05-22 13:44,Phone,Organic,P00670,N
E00755,2026-05-22 16:04,Web form,Paid search,,N
E02924,2026-05-22 16:06,Phone,Organic,P00067,N
E00870,2026-05-22 16:19,Web form,Paid search,,Y
E02925,2026-05-22 16:23,Phone,Organic,P00047,N
E00764,2026-05-22 16:25,Web form,Paid search,,Y
E00777,2026-05-22 16:32,Web form,Paid search,,N
E02926,2026-05-22 16:41,Phone,Organic,P02307,N
E02927,2026-05-22 16:42,Phone,Organic,P03321,Y
E02928,2026-05-22 17:36,Phone,Paid search,P02239,N
E02929,2026-05-22 17:41,Phone,Directories,P02347,Y
E01489,2026-05-22 17:42,Web form,Organic,,N
E00752,2026-05-22 19:40,Web form,Paid search,,N
E00763,2026-05-22 19:49,Web form,Paid search,,N
E00773,2026-05-22 21:03,Web form,Paid search,,N
E02930,2026-05-26 08:21,Phone,Organic,P00909,N
E02931,2026-05-26 09:07,Phone,Paid social,P01292,Y
E00924,2026-05-26 09:17,Web form,Paid social,,N
E02932,2026-05-26 09:43,Phone,Paid search,P01189,N
E01491,2026-05-26 10:17,Web form,Organic,,N
E02933,2026-05-26 10:19,Phone,Paid social,P03456,N
E01490,2026-05-26 10:22,Web form,Organic,,N
E00836,2026-05-26 10:24,Web form,Paid search,,Y
E02934,2026-05-26 10:44,Phone,Paid search,P02221,N
E01492,2026-05-26 10:49,Web form,Organic,,N
E00786,2026-05-26 11:17,Web form,Paid search,,Y
E00874,2026-05-26 12:34,Web form,Paid search,,Y
E02935,2026-05-26 12:43,Phone,Organic,P00313,N
E02936,2026-05-26 13:27,Phone,Paid search,P03219,N
E02937,2026-05-26 14:35,Phone,Directories,P00155,Y
E00889,2026-05-26 14:55,Web form,Paid search,,N
E02938,2026-05-26 15:10,Phone,Organic,P02486,N
E00812,2026-05-26 15:27,Web form,Paid search,,N
E00845,2026-05-26 15:34,Web form,Paid search,,N
E00955,2026-05-26 16:20,Web form,Paid social,,N
E02939,2026-05-26 16:21,Phone,Organic,P01380,N
E00856,2026-05-26 16:53,Web form,Paid search,,Y
E00807,2026-05-26 17:36,Web form,Paid search,,N
E02940,2026-05-26 17:41,Phone,Paid social,P00997,Y
E02941,2026-05-26 17:48,Phone,Organic,P04180,N
E02942,2026-05-26 17:49,Phone,Directories,P02540,N
E00813,2026-05-26 17:55,Web form,Paid search,,N
E00947,2026-05-26 20:10,Web form,Paid social,,N
E02943,2026-05-27 08:32,Phone,Organic,P03381,Y
E02944,2026-05-27 09:12,Phone,Directories,P00930,N
E00925,2026-05-27 09:23,Web form,Paid social,,N
E02945,2026-05-27 09:23,Phone,Paid search,P00075,N
E02946,2026-05-27 09:51,Phone,Paid search,P03633,N
E00766,2026-05-27 09:52,Web form,Paid search,,N
E02947,2026-05-27 10:02,Phone,Paid social,P02735,Y
E02948,2026-05-27 10:18,Phone,Directories,P01221,N
E02949,2026-05-27 10:37,Phone,Organic,P04174,Y
E00804,2026-05-27 11:44,Web form,Paid search,,N
E02950,2026-05-27 12:10,Phone,Organic,P03849,N
E01496,2026-05-27 12:27,Web form,Organic,,N
E00815,2026-05-27 12:35,Web form,Paid search,,Y
E02951,2026-05-27 12:56,Phone,Directories,P02611,Y
E00923,2026-05-27 13:24,Web form,Paid social,,Y
E01493,2026-05-27 14:16,Web form,Organic,,N
E02952,2026-05-27 15:27,Phone,Organic,P02121,N
E00967,2026-05-27 15:38,Web form,Directories,,N
E02953,2026-05-27 16:33,Phone,Directories,P01753,Y
E00756,2026-05-27 17:47,Web form,Paid search,,N
E00968,2026-05-27 18:11,Web form,Directories,,Y
E00921,2026-05-27 18:31,Web form,Paid social,,N
E00775,2026-05-27 18:52,Web form,Paid search,,N
E01495,2026-05-27 19:25,Web form,Organic,,N
E01497,2026-05-27 20:26,Referral,Referral,,Y
E01494,2026-05-27 20:53,Web form,Organic,,Y
E00935,2026-05-27 21:10,Web form,Paid social,,N
E00788,2026-05-27 21:21,Web form,Paid search,,N
E00762,2026-05-27 21:36,Web form,Paid search,,N
E00765,2026-05-27 21:53,Web form,Paid search,,N
E02954,2026-05-28 09:24,Phone,Directories,P02067,Y
E00796,2026-05-28 09:55,Web form,Paid search,,N
E02955,2026-05-28 10:16,Phone,Paid search,P02564,N
E02956,2026-05-28 11:01,Phone,Directories,P00760,Y
E00877,2026-05-28 11:54,Web form,Paid search,,N
E02957,2026-05-28 12:34,Phone,Directories,P01446,Y
E00774,2026-05-28 13:06,Web form,Paid search,,N
E00855,2026-05-28 13:18,Web form,Paid search,,N
E02958,2026-05-28 13:27,Phone,Directories,P03870,Y
E02959,2026-05-28 14:18,Phone,Organic,P01356,Y
E00769,2026-05-28 14:35,Web form,Paid search,,N
E00873,2026-05-28 14:46,Web form,Paid search,,N
E02960,2026-05-28 14:48,Phone,Organic,P02165,Y
E01499,2026-05-28 15:00,Web form,Organic,,Y
E02961,2026-05-28 15:36,Phone,Directories,P03895,Y
E00833,2026-05-28 15:55,Web form,Paid search,,N
E02962,2026-05-28 16:17,Phone,Organic,P00576,N
E00966,2026-05-28 16:31,Web form,Directories,,N
E02963,2026-05-28 16:41,Phone,Directories,P02036,N
E00907,2026-05-28 16:43,Web form,Paid social,,N
E02964,2026-05-28 16:51,Phone,Directories,P03926,N
E00827,2026-05-28 17:36,Web form,Paid search,,Y
E02965,2026-05-28 17:44,Phone,Directories,P02547,Y
E02966,2026-05-28 17:59,Phone,Organic,P00467,Y
E01498,2026-05-28 19:15,Web form,Organic,,N
E00962,2026-05-28 20:50,Web form,Directories,,N
E00896,2026-05-28 21:01,Web form,Paid social,,N
E00843,2026-05-28 21:18,Web form,Paid search,,N
E02967,2026-05-29 08:22,Phone,Paid search,P02776,Y
E00978,2026-05-29 08:49,Web form,Directories,,Y
E01500,2026-05-29 09:21,Web form,Organic,,N
E00909,2026-05-29 09:37,Web form,Paid social,,N
E00979,2026-05-29 09:47,Web form,Directories,,Y
E02968,2026-05-29 10:20,Phone,Paid search,P01939,N
E02969,2026-05-29 11:18,Phone,Paid search,P01360,Y
E00882,2026-05-29 11:37,Web form,Paid search,,N
E00985,2026-05-29 11:53,Web form,Directories,,Y
E02970,2026-05-29 11:56,Phone,Organic,P02317,N
E02971,2026-05-29 12:01,Phone,Directories,P01684,Y
E02972,2026-05-29 12:14,Phone,Directories,P01312,Y
E00858,2026-05-29 12:50,Web form,Paid search,,N
E01501,2026-05-29 13:04,Web form,Organic,,N
E02973,2026-05-29 13:26,Phone,Paid social,P04138,N
E00965,2026-05-29 14:14,Web form,Directories,,Y
E01503,2026-05-29 15:31,Referral,Referral,,N
E02974,2026-05-29 15:58,Phone,Directories,P03848,N
E00794,2026-05-29 16:08,Web form,Paid search,,Y
E02975,2026-05-29 16:34,Phone,Paid social,P01307,N
E00820,2026-05-29 16:36,Web form,Paid search,,Y
E02976,2026-05-29 16:51,Phone,Paid search,P03651,Y
E02977,2026-05-29 17:08,Phone,Paid social,P00306,N
E02978,2026-05-29 17:08,Phone,Organic,P02906,Y
E02979,2026-05-29 17:58,Phone,Organic,P01284,N
E00818,2026-05-29 19:44,Web form,Paid search,,N
E01502,2026-05-29 20:22,Web form,Organic,,N
E00952,2026-05-29 21:09,Web form,Paid social,,N
E00772,2026-05-29 21:31,Web form,Paid search,,N
E02980,2026-06-01 08:23,Phone,Directories,P02154,N
E02981,2026-06-01 08:58,Phone,Organic,P01922,N
E01124,2026-06-01 09:01,Web form,Paid search,,Y
E01081,2026-06-01 09:23,Web form,Paid search,,N
E01083,2026-06-01 09:40,Web form,Paid search,,Y
E01505,2026-06-01 09:41,Web form,Organic,,Y
E02982,2026-06-01 09:46,Phone,Paid social,P02097,N
E02983,2026-06-01 10:05,Phone,Directories,P01845,N
E02984,2026-06-01 10:20,Phone,Organic,P01494,N
E01193,2026-06-01 10:40,Web form,Paid social,,N
E01018,2026-06-01 10:57,Web form,Paid search,,N
E02985,2026-06-01 11:10,Phone,Directories,P02144,N
E02986,2026-06-01 11:46,Phone,Paid search,P00055,N
E02987,2026-06-01 12:00,Phone,Directories,P03774,N
E02988,2026-06-01 12:08,Phone,Paid search,P04102,N
E02989,2026-06-01 12:40,Phone,Paid search,P04091,N
E01164,2026-06-01 13:02,Web form,Paid social,,N
E02990,2026-06-01 13:06,Phone,Organic,P01131,N
E02991,2026-06-01 13:32,Phone,Organic,P00159,Y
E02992,2026-06-01 14:06,Phone,Paid search,P01630,Y
E01138,2026-06-01 14:12,Web form,Paid search,,N
E02993,2026-06-01 14:25,Phone,Organic,P03502,N
E02994,2026-06-01 15:48,Phone,Paid social,P04072,N
E02995,2026-06-01 16:39,Phone,Paid social,P03194,N
E02996,2026-06-01 17:00,Phone,Paid search,P03234,Y
E02997,2026-06-01 17:20,Phone,Paid search,P03153,N
E02998,2026-06-01 17:33,Phone,Paid search,P02070,N
E02999,2026-06-01 17:39,Phone,Paid search,P01366,N
E01507,2026-06-01 18:43,Web form,Organic,,N
E01137,2026-06-01 20:03,Web form,Paid search,,Y
E01196,2026-06-01 20:59,Web form,Paid social,,Y
E01506,2026-06-01 21:23,Web form,Organic,,N
E01504,2026-06-01 21:32,Web form,Organic,,N
E00996,2026-06-02 08:00,Web form,Paid search,,N
E03000,2026-06-02 08:28,Phone,Paid social,P04085,N
E03001,2026-06-02 08:43,Phone,Organic,P03678,N
E01509,2026-06-02 08:56,Web form,Organic,,N
E01169,2026-06-02 09:14,Web form,Paid social,,N
E03002,2026-06-02 09:15,Phone,Directories,P01471,Y
E03003,2026-06-02 09:31,Phone,Paid search,P03074,N
E01046,2026-06-02 09:42,Web form,Paid search,,N
E01510,2026-06-02 09:56,Web form,Organic,,N
E01158,2026-06-02 10:20,Web form,Paid social,,N
E01235,2026-06-02 10:28,Web form,Directories,,Y
E03004,2026-06-02 10:38,Phone,Organic,P02749,N
E00993,2026-06-02 10:44,Web form,Paid search,,N
E01062,2026-06-02 11:20,Web form,Paid search,,N
E03005,2026-06-02 11:38,Phone,Paid search,P01804,N
E03006,2026-06-02 11:54,Phone,Organic,P00107,Y
E01007,2026-06-02 12:52,Web form,Paid search,,Y
E03007,2026-06-02 12:55,Phone,Organic,P01634,N
E03008,2026-06-02 13:04,Phone,Paid search,P00062,N
E01508,2026-06-02 14:10,Web form,Organic,,N
E01511,2026-06-02 14:15,Web form,Organic,,N
E01094,2026-06-02 15:08,Web form,Paid search,,Y
E01228,2026-06-02 15:27,Web form,Directories,,Y
E03009,2026-06-02 15:36,Phone,Paid search,P02375,N
E03010,2026-06-02 16:14,Phone,Directories,P00708,Y
E03011,2026-06-02 16:17,Phone,Organic,P02354,N
E01204,2026-06-02 16:31,Web form,Paid social,,N
E03012,2026-06-02 16:47,Phone,Organic,P02978,N
E03013,2026-06-02 16:54,Phone,Organic,P03089,Y
E03014,2026-06-03 09:31,Phone,Paid social,P03734,N
E01052,2026-06-03 09:36,Web form,Paid search,,N
E03015,2026-06-03 09:47,Phone,Organic,P01379,Y
E01218,2026-06-03 10:05,Web form,Directories,,Y
E03016,2026-06-03 10:10,Phone,Paid social,P03820,N
E03017,2026-06-03 11:18,Phone,Directories,P03658,N
E01190,2026-06-03 11:23,Web form,Paid social,,N
E03018,2026-06-03 12:38,Phone,Paid search,P02987,N
E03019,2026-06-03 12:54,Phone,Organic,P01554,Y
E01512,2026-06-03 13:12,Web form,Organic,,N
E01043,2026-06-03 13:38,Web form,Paid search,,Y
E01513,2026-06-03 14:13,Web form,Organic,,Y
E00998,2026-06-03 14:35,Web form,Paid search,,N
E01080,2026-06-03 14:37,Web form,Paid search,,N
E01026,2026-06-03 15:34,Web form,Paid search,,Y
E01086,2026-06-03 15:39,Web form,Paid search,,Y
E03020,2026-06-03 15:58,Phone,Organic,P00704,N
E03021,2026-06-03 16:14,Phone,Paid search,P01508,Y
E03022,2026-06-03 16:53,Phone,Paid social,P01287,N
E03023,2026-06-03 17:20,Phone,Organic,P02255,N
E03024,2026-06-03 17:34,Phone,Organic,P03668,Y
E01112,2026-06-03 18:55,Web form,Paid search,,N
E01055,2026-06-03 19:26,Web form,Paid search,,Y
E01216,2026-06-03 19:42,Web form,Directories,,N
E01162,2026-06-03 20:28,Web form,Paid social,,N
E03025,2026-06-04 08:19,Phone,Organic,P01787,N
E03026,2026-06-04 08:26,Phone,Directories,P01884,Y
E03027,2026-06-04 09:23,Phone,Directories,P00116,N
E01001,2026-06-04 09:27,Web form,Paid search,,N
E03028,2026-06-04 09:30,Phone,Directories,P02936,N
E03029,2026-06-04 09:33,Phone,Directories,P03619,Y
E01197,2026-06-04 09:34,Web form,Paid social,,Y
E03030,2026-06-04 09:46,Phone,Organic,P01629,N
E01099,2026-06-04 10:07,Web form,Paid search,,Y
E03031,2026-06-04 10:55,Phone,Paid social,P04149,N
E03032,2026-06-04 11:05,Phone,Organic,P02290,N
E01019,2026-06-04 11:18,Web form,Paid search,,N
E03033,2026-06-04 11:47,Phone,Paid search,P03147,N
E01118,2026-06-04 11:58,Web form,Paid search,,Y
E01013,2026-06-04 12:20,Web form,Paid search,,N
E03034,2026-06-04 12:25,Phone,Organic,P03459,N
E03035,2026-06-04 12:35,Phone,Organic,P03159,N
E03036,2026-06-04 13:28,Phone,Paid search,P01821,Y
E01039,2026-06-04 13:47,Web form,Paid search,,N
E01210,2026-06-04 14:03,Web form,Directories,,Y
E03037,2026-06-04 14:28,Phone,Paid social,P00890,N
E01025,2026-06-04 15:15,Web form,Paid search,,N
E03038,2026-06-04 15:44,Phone,Organic,P01122,Y
E03039,2026-06-04 15:47,Phone,Directories,P01110,Y
E03040,2026-06-04 15:54,Phone,Organic,P03245,N
E01054,2026-06-04 16:15,Web form,Paid search,,N
E03041,2026-06-04 16:33,Phone,Paid social,P00991,N
E01127,2026-06-04 17:11,Web form,Paid search,,N
E01514,2026-06-04 18:40,Web form,Organic,,Y
E01015,2026-06-04 21:23,Web form,Paid search,,N
E01224,2026-06-04 21:30,Web form,Directories,,Y
E01187,2026-06-04 21:47,Web form,Paid social,,N
E01020,2026-06-05 08:11,Web form,Paid search,,Y
E01089,2026-06-05 09:18,Web form,Paid search,,N
E03042,2026-06-05 09:32,Phone,Paid search,P01074,N
E03043,2026-06-05 09:33,Phone,Paid search,P03501,N
E03044,2026-06-05 09:58,Phone,Organic,P01624,N
E03045,2026-06-05 10:04,Phone,Organic,P01558,N
E03046,2026-06-05 10:08,Phone,Paid search,P00175,N
E01222,2026-06-05 10:26,Web form,Directories,,N
E03047,2026-06-05 10:26,Phone,Directories,P02581,Y
E03048,2026-06-05 10:51,Phone,Organic,P01836,N
E01223,2026-06-05 12:00,Web form,Directories,,N
E01073,2026-06-05 12:01,Web form,Paid search,,Y
E03049,2026-06-05 12:27,Phone,Paid search,P03337,N
E01122,2026-06-05 12:45,Web form,Paid search,,Y
E03050,2026-06-05 13:24,Phone,Organic,P03411,Y
E03051,2026-06-05 14:07,Phone,Directories,P00648,N
E03052,2026-06-05 15:13,Phone,Paid social,P03972,N
E01211,2026-06-05 15:49,Web form,Directories,,Y
E03053,2026-06-05 16:19,Phone,Organic,P01842,N
E03054,2026-06-05 17:25,Phone,Organic,P00177,Y
E01159,2026-06-05 18:38,Web form,Paid social,,N
E01515,2026-06-05 18:48,Web form,Organic,,N
E01104,2026-06-05 19:06,Web form,Paid search,,N
E01212,2026-06-05 19:51,Web form,Directories,,Y
E01090,2026-06-05 21:03,Web form,Paid search,,N
E03055,2026-06-08 08:21,Phone,Directories,P02688,N
E01176,2026-06-08 08:32,Web form,Paid social,,N
E03056,2026-06-08 08:41,Phone,Paid search,P01651,N
E03057,2026-06-08 09:14,Phone,Organic,P00948,Y
E01518,2026-06-08 10:14,Web form,Organic,,Y
E03058,2026-06-08 10:28,Phone,Organic,P02575,Y
E01120,2026-06-08 10:31,Web form,Paid search,,Y
E03059,2026-06-08 10:58,Phone,Paid search,P02351,Y
E01517,2026-06-08 11:42,Web form,Organic,,N
E03060,2026-06-08 12:03,Phone,Paid search,P00095,N
E01070,2026-06-08 12:17,Web form,Paid search,,N
E01519,2026-06-08 12:36,Web form,Organic,,N
E01225,2026-06-08 13:39,Web form,Directories,,Y
E01085,2026-06-08 14:17,Web form,Paid search,,Y
E01170,2026-06-08 14:22,Web form,Paid social,,N
E03061,2026-06-08 15:13,Phone,Organic,P00922,N
E01181,2026-06-08 15:26,Web form,Paid social,,N
E01022,2026-06-08 16:03,Web form,Paid search,,Y
E01516,2026-06-08 16:03,Web form,Organic,,N
E03062,2026-06-08 16:07,Phone,Organic,P01363,Y
E03063,2026-06-08 16:48,Phone,Paid search,P01927,Y
E01009,2026-06-08 17:03,Web form,Paid search,,Y
E03064,2026-06-08 17:55,Phone,Organic,P03235,Y
E01095,2026-06-08 19:48,Web form,Paid search,,Y
E01157,2026-06-09 08:28,Web form,Paid social,,Y
E03065,2026-06-09 08:41,Phone,Paid search,P03701,N
E03066,2026-06-09 08:53,Phone,Organic,P02698,N
E03067,2026-06-09 08:54,Phone,Paid search,P00789,Y
E01168,2026-06-09 09:08,Web form,Paid social,,N
E03068,2026-06-09 09:16,Phone,Paid search,P00579,N
E01003,2026-06-09 09:36,Web form,Paid search,,N
E03069,2026-06-09 09:38,Phone,Paid search,P00919,N
E03070,2026-06-09 09:59,Phone,Paid search,P01913,Y
E03071,2026-06-09 10:05,Phone,Paid search,P03623,N
E01147,2026-06-09 10:22,Web form,Paid social,,N
E01030,2026-06-09 11:06,Web form,Paid search,,N
E03072,2026-06-09 11:27,Phone,Paid search,P00365,N
E01021,2026-06-09 11:32,Web form,Paid search,,N
E01221,2026-06-09 11:59,Web form,Directories,,Y
E03073,2026-06-09 13:10,Phone,Paid search,P02620,Y
E01152,2026-06-09 13:29,Web form,Paid social,,N
E01114,2026-06-09 14:46,Web form,Paid search,,N
E03074,2026-06-09 16:34,Phone,Paid search,P00423,Y
E01522,2026-06-09 16:50,Web form,Organic,,Y
E03075,2026-06-09 16:54,Phone,Paid search,P01689,N
E03076,2026-06-09 17:10,Phone,Paid social,P02384,N
E03077,2026-06-09 17:40,Phone,Organic,P01981,Y
E01154,2026-06-09 18:16,Web form,Paid social,,Y
E01182,2026-06-09 18:39,Web form,Paid social,,N
E01178,2026-06-09 18:49,Web form,Paid social,,N
E01208,2026-06-09 20:02,Web form,Directories,,Y
E01144,2026-06-09 20:20,Web form,Paid social,,N
E01520,2026-06-09 20:36,Web form,Organic,,Y
E01044,2026-06-09 20:55,Web form,Paid search,,N
E01521,2026-06-09 21:31,Web form,Organic,,Y
E03078,2026-06-10 08:02,Phone,Directories,P00662,Y
E03079,2026-06-10 08:36,Phone,Directories,P02967,Y
E01004,2026-06-10 08:55,Web form,Paid search,,N
E03080,2026-06-10 09:34,Phone,Paid search,P02254,N
E03081,2026-06-10 10:16,Phone,Organic,P01422,N
E01217,2026-06-10 10:22,Web form,Directories,,N
E03082,2026-06-10 10:34,Phone,Paid search,P01477,N
E03083,2026-06-10 10:58,Phone,Paid search,P02030,N
E03084,2026-06-10 11:00,Phone,Paid search,P02378,N
E03085,2026-06-10 11:08,Phone,Directories,P01443,N
E01171,2026-06-10 11:57,Web form,Paid social,,N
E01017,2026-06-10 12:21,Web form,Paid search,,N
E01156,2026-06-10 12:22,Web form,Paid social,,N
E01057,2026-06-10 13:05,Web form,Paid search,,N
E01050,2026-06-10 13:46,Web form,Paid search,,N
E03086,2026-06-10 13:46,Phone,Paid search,P01449,Y
E03087,2026-06-10 15:19,Phone,Directories,P00402,N
E01523,2026-06-10 15:50,Web form,Organic,,Y
E03088,2026-06-10 16:17,Phone,Paid social,P00504,N
E03089,2026-06-10 16:20,Phone,Organic,P00789,Y
E01209,2026-06-10 16:24,Web form,Directories,,N
E03090,2026-06-10 16:36,Phone,Paid search,P02755,N
E03091,2026-06-10 17:14,Phone,Organic,P03162,N
E01006,2026-06-10 17:30,Web form,Paid search,,N
E01123,2026-06-10 17:33,Web form,Paid search,,N
E01035,2026-06-10 17:34,Web form,Paid search,,N
E03092,2026-06-10 17:42,Phone,Paid search,P01224,N
E01161,2026-06-10 18:12,Web form,Paid social,,N
E01024,2026-06-10 18:38,Web form,Paid search,,Y
E01072,2026-06-10 19:31,Web form,Paid search,,N
E01227,2026-06-10 21:13,Web form,Directories,,Y
E01524,2026-06-11 08:07,Web form,Organic,,Y
E01145,2026-06-11 08:51,Web form,Paid social,,N
E01048,2026-06-11 09:24,Web form,Paid search,,N
E03093,2026-06-11 09:51,Phone,Directories,P01258,N
E03094,2026-06-11 09:59,Phone,Paid social,P01221,N
E03095,2026-06-11 10:01,Phone,Organic,P00476,N
E03096,2026-06-11 10:04,Phone,Directories,P00547,Y
E01526,2026-06-11 10:17,Web form,Organic,,N
E01117,2026-06-11 11:55,Web form,Paid search,,N
E01111,2026-06-11 12:16,Web form,Paid search,,N
E03097,2026-06-11 12:26,Phone,Organic,P02339,N
E03098,2026-06-11 13:38,Phone,Directories,P02815,N
E01042,2026-06-11 14:08,Web form,Paid search,,N
E01226,2026-06-11 15:15,Web form,Directories,,N
E03099,2026-06-11 15:53,Phone,Directories,P02825,N
E01119,2026-06-11 16:30,Web form,Paid search,,N
E00997,2026-06-11 16:42,Web form,Paid search,,N
E03100,2026-06-11 16:54,Phone,Paid social,P01586,N
E01525,2026-06-11 17:22,Web form,Organic,,N
E01074,2026-06-11 18:07,Web form,Paid search,,N
E01184,2026-06-11 18:08,Web form,Paid social,,N
E01084,2026-06-11 18:09,Web form,Paid search,,N
E01527,2026-06-11 20:05,Web form,Organic,,N
E03101,2026-06-12 08:13,Phone,Directories,P03416,N
E03102,2026-06-12 08:25,Phone,Directories,P00054,Y
E03103,2026-06-12 08:30,Phone,Organic,P03777,N
E03104,2026-06-12 08:49,Phone,Organic,P03873,N
E03105,2026-06-12 08:51,Phone,Directories,P01123,Y
E01530,2026-06-12 09:51,Web form,Organic,,Y
E01069,2026-06-12 10:11,Web form,Paid search,,N
E03106,2026-06-12 10:11,Phone,Organic,P00586,N
E03107,2026-06-12 10:26,Phone,Paid search,P03535,N
E03108,2026-06-12 10:37,Phone,Directories,P01517,Y
E01179,2026-06-12 11:43,Web form,Paid social,,N
E03109,2026-06-12 12:19,Phone,Directories,P02506,Y
E01126,2026-06-12 12:33,Web form,Paid search,,N
E03110,2026-06-12 12:33,Phone,Directories,P03273,Y
E01101,2026-06-12 16:25,Web form,Paid search,,N
E03111,2026-06-12 16:31,Phone,Organic,P03762,N
E01232,2026-06-12 18:19,Web form,Directories,,Y
E01528,2026-06-12 19:14,Web form,Organic,,Y
E01529,2026-06-12 20:13,Web form,Organic,,N
E01038,2026-06-12 20:15,Web form,Paid search,,N
E01102,2026-06-12 20:39,Web form,Paid search,,N
E01531,2026-06-12 21:06,Web form,Organic,,N
E03112,2026-06-15 08:03,Phone,Organic,P01707,Y
